pH,Turbidity,Total Phosphorus (TP),Specific Conductance (Field),Water Temperature (Field),Total Suspended Solids (TSS),Nitrate (NO3-N),Ammonia (NH3-N),True Color,Total Organic Carbon (TOC),Total Dissolved Phosphorus (TDP),NOx (Calculated),Nitrite (NO2-N),Sulphate (SO4),Total Alkalinity,Chloride (Cl),Potassium (K)(Dissolved),Sodium (Na)(Dissolved),Magnesium (Mg)(Dissolved),Calcium (Ca)(Dissolved),Sodium Adsorption Ratio (SAR)(Calculated),Dissolved Oxygen (Field),Total Kjeldahl Nitrogen (TKN),Hardness,Fluoride (F),contaminated
8.3,2.41,0.007,368.7,0.8,3.4,0.3593,0.05,1.0,0.8,0.002,0.3593,0.003,74.0,176.3,19.0,1.1,11.0,18.0,64.0,1.72,13.4,0.19,253.0,0.28,1
8.1,3.0,0.009150000000000007,371.8,0.6,4.118,0.04729199999999997,0.051099999999999916,6.338000000000001,2.2070000000000003,0.004140000000000003,0.05351999999999998,0.004834000000000003,65.682,139.872,11.412999999999997,0.9267000000000002,8.043000000000001,15.96699999999999,55.24499999999998,1.3608999999999998,12.4,0.17855000000000007,204.91,0.27250000000000013,1
8.0,11.6,0.059,624.0,0.6,9.6,1.215,0.22,6.1,3.6,0.023,1.278,0.063,57.0,141.2,89.2,3.9,63.8,15.9,48.6,11.2,11.4,0.945,193.0,0.17,1
8.0,7.632,0.09,2420.0,-1.9,5.0,0.16,1.0630999999999993,27.921000000000017,12.827,0.061659999999999965,0.16,0.12,462.0,627.5,208.0,15.0,365.0,77.1,98.9,38.9,7.0598,1.69,522.1,0.36140000000000017,1
8.3,0.93,0.006,370.0,0.0,0.5,0.171,0.04,1.0,0.7,0.002,0.171,0.0044,45.9,137.6,5.0,0.6,4.7,16.2,50.4,0.81,14.1,0.135,201.0,0.12,0
8.4,0.56,0.002,303.5,7.0,0.5,0.01,0.02,3.5,1.5,0.002,0.01,0.002,55.85599999999999,146.67700000000002,10.612999999999998,1.053,7.656999999999999,16.858999999999995,53.95399999999999,1.2999,10.2,0.16774999999999995,206.22,0.2682999999999999,0
8.3,2.19,0.009,322.6,11.6,5.7,0.071,0.04,2.5,1.2,0.003,0.071,0.002,71.0,147.9,10.0,1.1,7.8,17.0,58.0,1.27,11.9,0.119,212.0,0.23,1
8.3,222.0,0.103,313.0,9.0,490.0,0.028,0.02,27.4,4.8,0.026,0.028,0.005,36.8,132.8,2.4,0.8,3.6,12.3,44.1,0.68,10.306800000000003,0.4604600000000001,166.0,0.21,1
8.241999999999999,2.27,0.006240000000000004,384.773,5.8055900000000005,3.3539999999999996,0.046039999999999956,0.05209999999999992,3.2709999999999995,1.4400000000000004,0.0026300000000000017,0.05155999999999999,0.004850000000000004,68.083,146.12900000000002,8.786,0.9218000000000002,6.468,16.438,55.923999999999985,1.0715,11.230000000000002,0.15649999999999997,208.67,0.2783000000000001,1
8.2,2.5,0.005,402.8,0.0,9.6,0.128,0.05,2.0,0.6,0.002,0.128,0.005,81.8,163.0,1.8,0.6,2.8,18.4,66.0,0.44,12.91,0.1,241.0,0.32,0
8.2,4.6,0.035,1303.0,-0.1,6.1,2.14,0.21,8.1,3.4,0.021,2.16,0.017,166.0,391.0,104.0,5.737,95.293,60.87899999999999,105.17300000000002,10.7,12.82,0.65,509.0,0.19,1
8.4,1.54,0.006,196.8,15.8,2.3,0.063,0.05,2.3,0.7,0.003,0.063,0.003,36.0,114.3,1.6,0.4,1.9,13.1,39.4,0.37,9.45,0.1,150.0,0.12,0
8.8,30.0,0.204,1480.0,3.0,45.3,0.6,0.9,25.8,13.1,0.023,0.5994900000000007,0.08,200.0,295.4,130.0,8.5,170.0,39.0,56.0,24.7,11.9,1.294,286.0,0.25970000000000015,1
8.2,0.94,0.006,336.7,0.82,2.0,0.102,0.05,2.0,0.6,0.005,0.102,0.005,48.6,126.0,2.0,0.5,2.2,14.7,41.5,0.41,12.29,0.1,164.0,0.12,0
8.0,0.65,0.003,422.2,0.4,0.5,0.122,0.04,1.0,0.7,0.002,0.122,0.002,75.1,152.9,1.8,0.7,2.8,15.5,57.8,0.46,11.8,0.539,231.0,0.27,0
8.3,1.15,0.035,412.9,7.4,0.5,0.954,0.15,3.2,2.5,0.023,0.975,0.021,44.4,177.2,10.3,2.1,14.4,20.9,53.7,2.36,10.6,0.55,218.0,0.16,1
8.253000000000004,35.3,0.053,319.61800000000005,10.488399999999995,49.948999999999984,0.0668700000000001,0.06779999999999992,12.913999999999996,3.8440000000000003,0.003,0.06912000000000008,0.004788000000000004,21.325999999999993,159.334,10.469999999999997,2.1129999999999995,12.825000000000005,14.284000000000008,47.008,2.3347000000000007,9.9883,0.40691000000000016,174.32,0.11129999999999995,0
8.3,0.92,0.007,405.0,5.5,1.850999999999999,0.07699999999999997,0.020499999999999973,1.0,0.5,0.003,0.07701999999999996,0.002534000000000002,65.444,153.90849999999995,26.733999999999995,1.171,18.271,18.778,59.611000000000004,2.9407,11.0846,0.15155999999999997,224.61,0.269,1
8.255999999999998,38.0,0.05629999999999999,329.733,8.517559999999998,56.578999999999986,0.08387999999999984,0.0791999999999999,17.149000000000008,4.692000000000004,0.012809999999999993,0.08429999999999988,0.004486000000000003,24.455,188.674,22.112,3.0140000000000002,22.574000000000005,17.059,51.78299999999997,3.809799999999999,10.5943,0.43479999999999985,197.25,0.11289999999999996,0
8.3,14.3,0.003,317.5,8.5,26.7,0.12,0.02,4.9,1.0,0.0023100000000000017,0.12,0.002,59.591,157.178,11.056999999999999,1.0977999999999999,8.102000000000006,16.639000000000006,56.646,1.3434999999999995,9.4,0.20671000000000003,212.92,0.25799999999999995,0
8.2,1.1,0.009,402.3,4.7,2.2,0.203,0.05,3.0,1.3,0.003,0.206,0.005,72.9,164.0,30.5,1.2,18.5,20.2,61.6,2.9,13.51,0.11,237.0,0.24,1
8.3,0.15,0.002,406.6,3.4,0.5,0.133,0.05,1.0,0.5,0.001,0.137,0.004,76.0,140.3,0.83,0.4,1.6,16.0,54.6,0.27,14.05,0.1,221.0,0.34,0
8.4,2.189000000000001,0.01,605.0,0.2,3.0,0.6,0.9,6.768000000000001,3.67,0.004900000000000004,0.60097,0.09090000000000005,22.7,295.3,10.6,2.4,21.0,22.7,77.1,2.97,13.163099999999993,0.2920499999999999,302.82,0.11419999999999998,0
8.2,4.7,0.01387999999999999,363.0,12.843229999999997,9.069,0.02,0.02,1.0,0.8969999999999996,0.005790000000000004,0.020149000000000014,0.004048000000000002,40.7,152.0,2.5,0.6,2.3,13.2,54.3,0.4,9.217899999999997,0.11924000000000001,190.0,0.32,0
8.3,7.73,0.057,494.9,2.7,13.4,0.84,0.42,6.5,4.1,0.019,0.878,0.038,51.9,166.9,30.2,3.4,28.3,18.0,50.8,4.83,13.0,1.03,201.0,0.19,1
8.1,5.14,0.054,414.8,3.3,8.9,1.196,0.21,5.1,1.7,0.022,1.225,0.029,53.7,153.6,11.8,1.9,13.0,17.4,49.5,2.25,12.3,0.608,202.0,0.17,1
7.6,4.033199999999999,0.056,1677.0,-0.9,1.0,0.6,0.9,17.007,11.079,0.036170000000000015,0.5996600000000005,0.08,330.0,477.4,67.0,8.6,190.0,57.0,85.0,22.5,5.9431,2.054,446.09,0.36179999999999984,0
8.4,2.05,0.004,180.5,10.2,3.5,0.064,0.04,2.8,1.3,0.002,0.064,0.0044,35.3,134.7,0.7,0.5,1.2,13.7,47.7,0.22,10.2,0.07,170.0,0.24,1
8.2,20.1,0.032,364.9,11.8,42.5,0.209,0.04,3.2,2.3,0.011,0.224,0.015,39.8,157.3,4.9,1.1,4.1,14.4,54.3,0.7,7.8,0.22,196.0,0.24,1
8.3,1.0,0.004,376.3,2.1,2.0,0.083,0.05,5.0,1.6,0.003,0.085,0.005,59.4,142.0,1.7,0.5,2.5,15.8,55.6,0.42,12.57,0.11,199.0,0.27,0
8.2,33.8,0.023,338.5,13.3,50.3,0.164,0.04,7.8,3.6,0.003,0.164,0.002,28.1,169.11099999999996,2.2,1.0,2.9,13.4,54.6,0.5,8.3,0.22511,187.17,0.16,1
8.3,1.5982000000000005,0.007,635.0,-0.9,1.0,0.6,0.9,5.806000000000001,3.5889999999999973,0.0036300000000000026,0.6013499999999998,0.08715400000000004,23.0,310.0,11.3,2.7,23.7,24.6,83.2,3.23,19.9361,0.2923599999999999,313.17,0.11359999999999999,0
8.4,2.85,0.008,334.5,7.8,4.8,0.068,0.04,3.4,1.9,0.002,0.068,0.002,38.3,133.8,4.5,0.9,4.7,12.6,45.5,0.87,10.9,0.14,172.0,0.16,0
8.301999999999989,1.41,0.002450000000000002,382.06899999999985,7.007500000000005,1.9570000000000014,0.059000000000000094,0.019999999999999973,1.6540000000000001,1.0230000000000004,0.0020000000000000013,0.0590100000000001,0.0020000000000000013,59.391000000000005,162.55900000000005,11.251,1.0548999999999997,8.183000000000002,17.568999999999996,58.72000000000002,1.3319,10.689800000000002,0.13596000000000003,220.57,0.27529999999999993,0
8.4,3.11,0.007,324.9,11.7,4.4,0.088,0.04,1.0,1.2,0.002,0.088,0.002,41.5,137.6,3.2,0.6,3.2,13.5,47.4,0.58,10.5,0.087,181.0,0.12,0
8.2,4.79,0.014,231.7,12.4,4.6,0.012,0.04,36.9,8.3,0.006,0.012,0.0044,7.1,117.7,1.9,0.8,4.6,8.4,34.8,0.99,9.3,0.259,125.0,0.12,1
8.0,1.64,0.002,456.0,0.2,1.0,0.138,0.02,1.0,0.7,0.002,0.138,0.002,72.72500000000002,176.82399999999987,27.479000000000006,1.25,18.931000000000004,19.631999999999994,67.39200000000001,2.8903999999999983,12.3,0.13991999999999996,253.46,0.29450000000000004,0
8.2,0.85,0.003,438.3,5.8,2.0,0.074,0.05,3.0,0.7,0.001,0.074,0.005,75.6,161.0,4.1,0.8,3.8,18.5,62.1,0.59,10.3,0.1,231.0,0.28,1
8.7,8.44,0.103,1146.0,10.5,12.0,0.6,0.9,32.5,13.9,0.064,0.5992800000000008,0.15,177.5,344.7,64.0,8.4,142.7,45.6,51.5,20.5,9.4,0.505,317.0,0.24690000000000015,1
8.4,0.79,0.002,337.8,11.5,0.5,0.177,0.1,2.2,0.8,0.002,0.177,0.003,24.0,161.0,0.5,0.7,2.8,14.0,47.9,0.5,9.7,0.109,181.0,0.13,0
8.6,3.8,0.011,339.5,2.0,3.2,0.106,0.1,4.8,1.1,0.003,0.106,0.003,40.7,134.9,2.2,0.9,2.6,12.6,44.2,0.49,13.5,0.114,171.0,0.13,0
8.3,1.1,0.003,345.8,1.1,0.5,0.129,0.1,1.0,0.4,0.002,0.129,0.003,48.0,134.2,1.9,0.46,2.0,15.0,46.0,0.36,12.38,0.1,180.0,0.16,0
8.4,1.6,0.004,279.2,16.6,2.0,0.065,0.05,2.0,0.7,0.001,0.065,0.005,32.8,112.0,1.9,0.4,1.9,12.7,35.9,0.38,8.98,0.1,142.0,0.1,0
8.4,2.9,0.011,371.3,15.5,7.9,0.103,0.05,4.7,2.0,0.003,0.105,0.005,53.4,133.0,7.0,0.6,2.6,14.0,51.6,0.46,8.34,0.1,189.0,0.25,1
8.6,0.49,0.003,272.1,8.9,0.5,0.086,0.02,1.0,0.8,0.003,0.086,0.002,62.36100000000001,158.28699999999998,21.997000000000007,1.128,14.549000000000003,18.412,59.391999999999996,2.310200000000001,11.3,0.14811,221.88,0.2597,1
8.4,0.75,0.003,283.8,0.3,1.4,0.115,0.04,1.0,0.6,0.002,0.115,0.002,42.1,133.40199999999996,2.7,0.5,2.4,13.2,47.7,0.43,14.4,0.1545600000000001,177.13,0.16,0
8.288999999999989,0.98,0.002980000000000002,387.09960000000007,10.658000000000007,1.6479999999999995,0.05499999999999997,0.019999999999999973,1.6470000000000002,0.9220000000000002,0.0022900000000000017,0.05499999999999997,0.0020000000000000013,58.681999999999995,161.98100000000002,16.152,1.1030000000000002,11.356000000000002,18.23099999999999,58.458,1.8319999999999996,9.308400000000004,0.13309000000000004,222.19,0.26879999999999993,1
8.36399999999999,0.76,0.0021100000000000016,372.03499999999985,10.753999999999998,1.1799999999999995,0.059000000000000094,0.01999999999999997,1.0,0.643000000000001,0.0020000000000000013,0.059000000000000094,0.0020000000000000013,60.135999999999996,156.29700000000003,27.951,1.065,14.422999999999996,18.292,57.07899999999999,2.3299000000000007,9.393000000000002,0.14753000000000008,215.19,0.25759999999999994,0
7.9,3.19,0.002,506.0,2.6,3.9,0.114,0.02,1.0,0.8850000000000006,0.002,0.114,0.002,72.33000000000001,181.86100000000005,29.157000000000004,1.319,22.475999999999996,23.295,65.63900000000001,3.4154,11.4,0.15028,264.8,0.3272,0
8.2,2.01,0.002,415.0,0.5,0.7,0.112,0.02,1.0,0.4,0.002,0.112,0.002,83.1,140.0,1.7,0.5,1.9,19.0,60.9,0.3,11.0,0.093,222.0,0.3,0
8.3,0.98,0.002,314.517,5.064579999999999,2.0,0.129,0.05,2.0,0.9,0.001,0.129,0.005,48.1,127.0,1.8,0.5,2.3,14.4,45.2,0.41,11.591900000000008,0.1,172.0,0.12,0
8.3,1.82,0.003,294.4,0.3,2.5,0.126,0.02,1.0,0.8,0.002,0.126,0.002,43.3,135.6,3.2,0.5,3.2,14.0,47.9,0.58,14.0,0.06,176.0,0.14,0
8.3,2.8598000000000003,0.02,450.0,13.0,2.0,0.6,0.9,23.083999999999996,7.348999999999994,0.010210000000000006,0.6012400000000003,0.07890000000000007,16.6,225.4,9.9,2.3,15.4,16.4,60.8,2.48,8.960199999999999,0.43456999999999996,228.42,0.1285000000000001,0
8.4,20.8064,0.38,1020.0,0.0,22.5,0.3,0.61,49.029999999999994,14.533999999999997,0.18805999999999998,0.3,0.09829799999999997,257.9,374.0,122.8,13.9,153.1,54.1,78.2,18.8,11.958199999999994,1.9855099999999999,404.69,0.2729999999999999,1
8.2,6.9,0.021,339.0,5.5,13.4,0.027940000000000017,0.02,15.579999999999995,4.2,0.008050000000000007,0.028060000000000022,0.0024680000000000014,52.4,138.5,1.6,0.8,2.7,12.7,47.5,0.49,10.934800000000005,0.46,180.0,0.26139999999999974,0
8.5,20.1188,0.01,468.0,13.3,33.5,0.07360999999999991,0.1,16.758999999999997,6.177000000000001,0.004020000000000003,0.07429999999999991,0.0037060000000000027,15.6,251.4,11.1,2.1,15.8,16.8,66.5,2.45,9.228300000000003,0.34840000000000027,250.39,0.1278,0
8.4,0.73,0.005,467.9,2.1,2.0,0.017,0.05,8.6,4.4,0.005,0.02,0.005,24.7,227.0,9.5,1.6,12.8,19.3,68.1,1.94,12.89,0.23,234.0,0.1,1
8.2,0.5,0.002,391.5,1.3,4.8,0.128,0.04,1.0,0.8,0.002,0.128,0.002,80.8,138.4,1.1,0.4,1.8,16.8,59.4,0.29,12.7,0.07,216.0,0.33,0
8.1,25.0,0.171,1689.0,1.8,18.0,0.835,0.1,33.9,12.0,0.083,0.861,0.026,187.0,246.0,285.0,9.1,244.0,37.5,65.7,34.0,10.86,1.25,318.0,0.22,1
8.3,3.8,0.019,974.0,0.0,3.4,0.939,0.05,8.2,3.9,0.01,0.948,0.008,123.0,389.0,27.2,4.9,70.6,49.9,77.7,8.800899999999995,12.37,0.32,406.0,0.2,1
8.4,6.34,0.003,351.0,17.0,2.5,0.07169399999999998,0.05114999999999993,3.0,1.4,0.001,0.07687200000000007,0.004480000000000003,50.257999999999996,136.149,7.759000000000001,0.8706999999999995,6.129000000000001,14.554999999999989,49.04100000000001,1.0811000000000004,8.807500000000001,0.16494999999999999,182.77,0.23870000000000002,1
8.4,2.5,0.006,274.9419999999998,16.507799999999992,2.68,0.059,0.05,2.0,2.1,0.003,0.062,0.005,31.6,111.0,1.4,0.4,1.7,11.8,37.7,0.35,8.900700000000006,0.1,143.0,0.1,0
8.2,0.91,0.002,348.6,0.693,2.0,0.129,0.05,2.0,0.7,0.001,0.129,0.005,52.9,130.0,2.7,0.5,2.6,15.5,48.6,0.46,12.2,0.1,185.0,0.14,0
8.3,3.1,0.006,286.0,16.9,4.6,0.077,0.05,2.0,1.0,0.003,0.08,0.005,33.7,112.0,3.1,0.5,2.7,12.8,36.1,0.54,9.27,0.13,143.0,0.11,1
8.4,0.56,0.009,387.8309999999999,16.85621000000001,2.0,0.005,0.05,2.5,1.6,0.005,0.007,0.005,69.3,134.0,5.9,0.8,4.6,17.4,51.7,0.78,9.107000000000003,0.14,201.0,0.29,0
8.5,5.22,0.045,838.0,10.0,5.2,0.6,0.9,25.9,9.3,0.016,0.5998200000000008,0.08,85.5,406.1,17.8,6.5,63.2,45.8,77.4,8.05,12.1,0.739,379.0,0.2478000000000002,1
8.2,135.0,0.074,179.0,12.8,77.0,0.08236000000000013,0.054599999999999926,8.9,3.2,0.002,0.08245999999999994,0.005200000000000003,23.326999999999984,150.706,6.4270000000000005,1.2000000000000004,8.315999999999999,11.970000000000006,44.565999999999974,1.5556000000000003,9.400000000000002,0.33260000000000006,165.46,0.11557999999999993,1
8.3,7.3,0.021,1142.0,3.7,4.6,1.51,0.05,7.2,3.9,0.006,1.52,0.006,164.0,344.0,89.3,5.4,74.3,57.6,91.0,8.62,11.43,0.42,464.0,0.2,1
8.2,2.15,0.008,502.0,1.4,3.5,0.481,0.04,1.0,1.2,0.002,0.481,0.002,64.5,176.5,36.0,1.1,8.2,19.6,66.1,1.25,16.2,0.21,259.0,0.27,1
8.0,14.7,0.049,224.8,1.3,16.6,0.062,0.04,30.1,6.2,0.02,0.071,0.009,8.0,119.3,4.0,2.2,5.9,7.9,32.5,1.31,11.2,0.342,135.0,0.07,1
8.2,14.1,0.018,396.0,12.1,37.4,0.11,0.1,4.3,1.5,0.003,0.11,0.003,51.0,166.6,2.6,1.0,3.5,17.0,61.0,0.56,9.4,0.07,210.0,0.24,1
8.1,42.5,0.137,389.9,1.0,80.0,0.149,0.1,34.5,4.9,0.036,0.149,0.003,51.4,135.1,9.1,3.4,7.6,15.4,51.0,1.32,12.9,0.378,180.0,0.19,1
8.3,1.83,0.005,342.4,0.0,1.1,0.197,0.02,1.0,0.6,0.002,0.197,0.002,42.8,136.5,2.8,0.6,3.1,14.2,50.1,0.55,10.9,0.409,200.0,0.15,0
8.255999999999997,9.3541,0.013189999999999988,351.8,10.132,14.217999999999996,0.05297999999999996,0.057499999999999926,6.8599999999999985,2.323,0.004000000000000003,0.05304999999999996,0.005098000000000004,54.86000000000001,144.80199999999996,14.395999999999999,1.6300000000000003,12.373000000000006,16.076999999999995,52.12300000000001,2.1357000000000004,9.83,0.21883999999999992,195.83,0.24130000000000018,1
8.1,2.3,0.003,497.0,1.0,2.1,0.13,0.02,1.0,0.6,0.002,0.13,0.002,74.22299999999998,176.70499999999993,27.522000000000013,1.244,19.108000000000008,19.842999999999996,66.26900000000002,2.9365999999999985,12.5,0.14767999999999998,254.94,0.2962999999999999,1
8.2,0.79,0.014,351.1,12.7,2.0,0.547,0.05,2.7,1.2,0.008,0.552,0.005,45.4,122.0,9.7,1.1,7.9,14.7,41.9,1.48,8.63,0.14,165.0,0.11,1
8.2,10.118400000000005,0.051,1010.0,-1.4,18.0,1.82,0.874300000000001,13.096999999999996,5.0320000000000045,0.02071999999999998,1.82,0.11442000000000016,137.0,356.6,16.8,5.6,78.3,49.5,83.2,9.61,13.101199999999999,0.53,419.85,0.20340000000000014,1
8.4,4.03,0.005,284.9,16.1,2.6,0.07,0.04,2.8,1.0,0.002,0.07,0.002,25.2,109.1,1.1,0.5,1.9,13.2,37.8,0.38,8.8,0.17,138.0,0.1,0
8.3,0.84,0.006,408.2,2.5,0.5,0.074,0.02,3.8,1.0,0.002,0.074,0.002,63.392000000000024,156.25550000000004,10.685999999999993,1.0275,7.772,17.360000000000007,58.62900000000001,1.2563999999999995,12.7,0.13418,218.67,0.26699999999999996,0
8.342999999999988,0.72,0.0021600000000000018,371.98500000000007,10.484000000000005,1.0770000000000004,0.05597000000000005,0.019999999999999973,1.3900000000000003,0.8934999999999995,0.0020100000000000014,0.056010000000000046,0.0020000000000000013,57.55199999999997,150.70400000000006,15.443000000000007,1.0419,10.548999999999994,17.661999999999992,55.033,1.762900000000001,9.5356,0.13298000000000004,206.73,0.2693999999999999,0
8.3,1.65,0.005,281.8,15.33,0.8869999999999999,0.0861,0.05,1.0,1.3,0.002,0.086,0.003,33.0,116.3,1.7,0.47,2.0,13.0,39.0,0.39,8.64,0.113,144.0,0.12,0
8.0,7.21,0.014,1085.0,0.0,0.5,0.313,0.05,2.1,1.5,0.005,0.313,0.003,77.0,171.9,190.0,2.4,122.1,19.3,66.9,18.6,11.43,0.22,255.0,0.28,1
8.2,1.01,0.002,353.4,4.6,0.5,0.078,0.04,1.0,1.5,0.002,0.078,0.002,45.2,147.0,1.7,0.6,2.2,15.4,54.7,0.37,10.9,0.14,194.0,0.25,0
8.4,1.92,0.003,306.5,11.9,2.5,0.093,0.04,1.0,1.0,0.001,0.093,0.0044,34.4,124.9,2.6,0.5,2.4,13.5,41.5,0.46,10.0,0.117,162.0,0.12,1
8.3,8.5125,0.012,330.0,9.782330000000002,15.301999999999996,0.07494000000000012,0.051199999999999975,4.11,1.6780000000000004,0.0028200000000000018,0.07503000000000012,0.004450000000000003,66.48300000000003,151.1,10.315999999999999,1.0497999999999998,7.701999999999998,17.302,58.586999999999996,1.2584999999999995,10.076300000000002,0.16981,222.0,0.2699,1
8.3,1.1,0.003,301.3,6.9,0.5,0.102,0.04,1.0,1.2,0.002,0.102,0.002,34.7,135.5,2.4,0.4,2.7,13.8,46.4,0.49,10.1,0.18,177.0,0.13,0
8.4,16.0,0.051,372.8,8.7,54.8,0.169,0.02,5.9,1.7,0.006,0.176,0.007,46.9,127.2,9.5,1.2,7.4,12.9,46.1,1.36,8.6,0.26,205.0,0.23,1
8.5,14.3,0.043,425.8,12.4,21.7,0.404,0.04,18.3,9.2,0.019,0.408,0.004,26.5,226.7,19.7,2.7,21.4,18.8,59.9,3.41,9.5,0.7,227.0,0.13,1
8.1,0.4,0.006,429.9,-0.1,0.5,0.163,0.05,1.0,0.5,0.003,0.163,0.003,87.0,140.8,0.9,0.5,1.8,17.2,61.1,0.29,12.69,0.1,244.0,0.35,0
8.3,8.0,0.05,826.033,1.5241100000000012,16.3,2.31,0.06,7.1,3.6,0.025,2.32,0.008,99.6,417.0,25.6,5.0,64.6,53.5,85.1,7.76,12.254100000000001,0.49,433.0,0.17,0
8.4,0.72,0.009,386.9189999999998,16.40331000000001,2.0,0.005,0.05,2.0,1.6,0.005,0.007,0.005,69.0,132.0,5.9,0.7,4.7,17.3,52.0,0.79,9.031200000000002,0.15,201.0,0.29,0
8.4,0.75,0.003,396.0,16.05,1.144,0.037,0.06,2.0,1.5,0.001,0.037,0.003,66.0,142.2,3.2,0.76,3.4,15.0,52.0,0.59,8.96,0.12,209.0,0.3,0
8.2,14.1,0.035,416.0,5.2,10.8,0.08399999999999984,0.07749999999999992,13.3,3.1,0.004,0.08438999999999988,0.0033160000000000017,25.292000000000012,202.255,16.98,2.6269999999999993,19.365000000000006,17.258,57.18599999999998,3.1952,11.526900000000001,0.3753400000000001,214.24,0.11370000000000001,0
8.4,4.71,0.01,365.0,10.0,11.0,0.05600000000000004,0.024400000000000005,1.0,1.4,0.002,0.05600000000000004,0.0026040000000000013,53.077000000000005,146.715,11.387,1.0426000000000002,8.081999999999999,16.053,53.472,1.3771999999999998,9.517399999999999,0.19783000000000006,197.69,0.25689999999999996,1
8.4,10.043899999999997,0.098,1156.0,2.4,5.8,0.6,0.9,32.577,12.776999999999997,0.057809999999999986,0.5994500000000008,0.08,172.8,392.1,46.9,8.2,139.9,48.2,57.5,19.2,10.665399999999998,1.642,351.38,0.26770000000000016,1
8.1,0.34,0.002,435.0,0.5,0.5,0.125,0.02,1.0,0.3,0.002,0.125,0.002,76.55899999999997,171.36599999999999,26.806000000000008,1.305,19.052000000000007,19.552999999999997,65.39000000000001,2.945099999999999,11.6,0.20971000000000012,247.31,0.2525000000000001,0
8.2,5.28,0.011,358.4,6.8,19.1,0.073,0.1,6.5,2.1,0.004,0.073,0.003,56.0,132.3,2.4,0.8,3.0,14.0,49.0,0.53,11.2,0.104,182.0,0.25,0
8.2,7.38,0.01,330.0,13.5,19.4,0.059000000000000094,0.0429,4.5,1.6,0.002,0.059000000000000094,0.004414000000000004,43.888000000000005,146.66299999999998,4.713000000000002,0.9603999999999998,5.130999999999999,14.720999999999997,51.50400000000003,0.8922999999999999,9.153099999999997,0.1853700000000001,186.59,0.2462999999999999,1
8.0,5.84,0.015,300.2,2.8,0.5,0.023,0.04,16.7,6.4,0.006,0.023,0.002,20.3,179.2,0.7,0.5,2.6,11.6,47.4,0.48,12.5,0.07,199.0,0.1,0
8.1,0.84,0.005,428.0,0.5,1.3860000000000001,0.04633000000000001,0.1,10.0,2.259999999999999,0.002900000000000002,0.04693999999999999,0.0036960000000000022,64.3,152.9,6.5,1.8,4.1,16.9,60.5,0.66,13.073799999999999,0.36,219.0,0.26,0
8.2,56.9,0.05,376.1,9.1,424.0,0.1,0.04,5.3,2.1,0.003,0.1,0.002,63.0,143.1,2.3,0.8,3.2,15.0,55.0,0.54,10.3,0.215,195.0,0.25,1
8.4,3.1,0.004,332.5,8.9,3.4,0.092,0.05,6.8,2.2,0.003,0.094,0.005,42.1,135.0,1.1,0.5,1.8,13.3,49.6,0.32,10.86,0.21,178.0,0.23,0
7.9,27.7,0.074,157.0,1.2,12.8,0.049,0.02,85.4,18.0,0.029,0.049,0.002,21.887000000000004,202.02200000000005,23.278000000000002,5.983999999999997,18.995000000000008,16.535999999999994,51.653999999999975,3.615500000000001,11.9,0.98517,212.57,0.11253999999999997,1
8.3,0.69,0.005,393.4,5.2,0.5,0.084,0.04,1.0,1.1,0.003,0.084,0.002,68.4,137.7,1.5,0.5,2.3,15.5,56.5,0.38,10.9,0.15,208.0,0.21,0
8.4,8.58,0.065,993.0,8.8,12.8,1.456,0.1,25.3,8.0,0.039,1.467,0.011,116.7,352.5,56.0,8.2,72.3,51.5,81.5,8.87,11.1,0.729,409.0,0.18,1
8.5,0.66,0.004,339.2,18.2,0.5,0.012,0.1,3.9,1.7,0.001,0.012,0.0044,41.1,141.5,3.4,0.9,3.8,16.7,53.3,0.64,9.2,0.151,188.0,0.24,1
8.3,0.91,0.004,340.2,9.4,2.4,0.082,0.05,2.2,1.0,0.002,0.084,0.005,49.3,138.0,0.9,0.4,1.6,14.6,47.5,0.29,10.08,0.1,182.0,0.25,0
8.3,343.0,0.213,263.6,9.5,378.5,0.11,0.02,5.1,1.7,0.001,0.11,0.002,57.98699999999998,152.32600000000002,12.43,1.4109,9.785000000000004,16.353,55.602000000000004,1.6387000000000012,9.5,0.5511300000000002,206.14,0.4016999999999999,1
8.1,170.0,0.183,329.0,10.4,221.0,0.329,0.05,13.0,4.3,0.007,0.336,0.007,43.3,136.0,10.7,1.3,9.6,13.3,40.3,1.85,10.4,0.81,156.0,0.13,1
8.2,18.2,0.022319999999999986,345.0,9.0,31.876000000000005,0.04978000000000004,0.04939999999999992,7.0,2.4910000000000023,0.004270000000000003,0.05083999999999994,0.005090000000000003,48.95499999999996,139.5,9.345999999999998,1.0499999999999998,6.836000000000005,14.182999999999993,48.986,1.2133000000000005,10.373500000000005,0.21985,180.0,0.23480000000000004,0
8.3,1.66,0.004,322.9,1.1,0.5,0.124,0.04,1.0,1.2,0.002,0.124,0.002,37.2,147.0,2.6,0.7,3.7,15.1,48.2,0.66,15.3,0.097,177.0,0.17,0
8.1,5.41,0.032,1546.0,-0.1,2.9,1.281,0.27,12.7,9.3,0.013,1.281,0.003,300.0,374.1,130.0,6.3,180.0,47.0,62.0,24.4,9.61,0.96,373.0,0.24,0
